auser_lfst_id,info_obtn_dt,auser_sxdst_cd,age_group_cd,occpn_nm,hshld_incm_group_nm,mrrg_yn_nm,chdrn_yn_nm,rsid_fom_nm,auser_ara_ctprv_nm,auser_ara_gu_nm,auser_ara_dong_nm,car_group_nm,craln_tlphn_mkr_nm,craln_tlphn_sbscr_cmpn_nm,frnt_ntds_prfn_cont,dgtl_hmpl_prfn_cont,lsur_car_prfn_cont,bty_prfn_cont,lilhd_kchn_prfn_cont,sprt_fshn_prfn_cont,grcs_helth_prfn_cont,jrny_prfn_cont,fshn_wear_prfn_cont,auser_fshn_stff_prfn_cont,lfst_cd,info_obtn_site_url
D***,201909**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,단독주택,전북,순창군,순창읍,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,SKT,,,,,,,식품/건강,,,,식품/건강,http://m.hnsmall.com/goods/view/14861614?channel_code=20695&utm_source=Buzzvil_Relay&utm_medium=DA&utm_campaign=Half_Food_14861614&system=app
D***,201909**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,단독주택,전북,순창군,순창읍,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,SKT,,,,,,,식품/건강,,,,식품/건강,http://m.hnsmall.com/goods/view/14177353?channel_code=20695&utm_source=Buzzvil_Relay&utm_medium=DA&utm_campaign=Half_Food_14177353&system=app
D***,201909**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,단독주택,전북,순창군,순창읍,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,SKT,,,,,,,식품/건강,,,,식품/건강,http://m.hnsmall.com/goods/view/14861614?channel_code=20695&utm_source=Buzzvil_Relay&utm_medium=DA&utm_campaign=Half_Food_14861614&system=app
D***,201909**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,단독주택,전북,순창군,순창읍,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,SKT,,,,,,,식품/건강,,,,식품/건강,http://m.hnsmall.com/goods/view/14177353?channel_code=20695&utm_source=Buzzvil_Relay&utm_medium=DA&utm_campaign=Half_Food_14177353&system=app
D***,201909**,M,5,,,      ,          ,,경기,수원시 장안구,조원동,,,,,,,,,,,,패션의류,,패션의류,http://mitem.auction.co.kr/ItemDescription?ItemNo=B666365397
D***,201909**,M,3,,,      ,          ,,경기,오산시,오산동,,,,,,,,,,식품/건강,,,,식품/건강,http://mitem.auction.co.kr/ItemDescription?ItemNo=B582261224
D***,201909**,F,3,,,      ,          ,,서울,용산구,이촌1동,,,,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2303070421&appId=01&appType=appmw&appVCA=827&deviceID=3a80a438-6a4a-3a2c-9e35-5c873f0f8911&tStoreYN=N&deviceType=android&detailViewType=webviewReady&callNewApi=Y
D***,201909**,F,3,,,      ,          ,,서울,용산구,이촌1동,,,,,,,,,,,,패션의류,,패션의류,http://mapi.wemakeprice.com/app/deal/deal_info/4442671?os=android&app_version=4.41.1&intro=0&os_type=2&os_version=28&recommend_type=0&menu_loc_id=0&device_type=android&tablet1=560&tablet2=2&version=4.41.1
D***,201909**,M,4,,,      ,          ,,서울,노원구,상계6.7동,,,,,,,,,,,,패션의류,,패션의류,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=587785141&seq=a0240eb3393343a0a0d251080f7b6b6d&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***,201909**,M,4,,,      ,          ,,서울,강남구,일원1동,,,,,,,뷰티,,,,,,,식품/건강,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1507804263&seq=c88d4f806e684b1997081e072f9081ec&IsSmartDelivery=False&CustNo=TE3MR38DNTcxNgy3MDA0MzAzNzV/Rw==&IsShowCertInfo=True&IsOrg=false
D***,201909**,F,2,,,      ,          ,,부산,남구,문현3동,,,,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2291561088&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***,201909**,M,4,,,      ,          ,,경기,성남시 분당구,구미동,,,,,,,,생활/주방,,,,,,생활/주방,http://capi.coupang.com/v3/search-filter?filter=KEYWORD:환갑|EXTRAS:channel/user|GET_FILTER:NONE@SEARCH
D***,201909**,M,5,,,      ,          ,,전남,순천시,연향동,,,,,,,,,,식품/건강,,,,패션잡화,http://m.coupang.com/vm/products/209281/items/400737/offers/banner?vendorItemId=3087553217&sdpVisitKey=2e0vr7lnb9vnnw6dzt
D***,201909**,M,5,,,      ,          ,,인천,남동구,구월2동,,,,,,,,,,,,,패션잡화,패션잡화,http://m.coupang.com/vm/products/35666101/items/132306725/offers/banner?vendorItemId=4753189080&sdpVisitKey=o89byk5hw5rmajqpaf
D***,201909**,F,2,,,      ,          ,,경기,수원시 영통구,영통1동,,,,,디지털/가전,,,,,,,,,디지털/가전,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1188360996&seq=b92b9f4e86d54d9ab1ab0837028f1419&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***,201909**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,달성군,화원읍,"중형차 (쏘나타, K5, 말리부, 골프급 등)",기타,알뜰폰(MVNO),,,,,생활/주방,,,,,,생활/주방,http://private.coupang.com/wlo/Logging?ver=7.0|sid=app_Android|r=/click_add_cart?searchId=feed-1554548740096-personalized&quantity=1&eventReferrer=/sdp&memberID=18710490&currentView=/latency_tomcat&coupangSrl=27510570&src=1011037&logType=click&ctag=&itemID=105854752&CATEGORY=/detail&itime=20190406104447&invalid=false&addtag=400&itemProductID=0&spec=10606220&sdp_visit_key=3e3fkfhcrwwi2x6n5r&sourceType=HOME_PERSONALIZED&lptag=FB_DY_female_view2d_0223&price=6000&type=/brandSDP&trAid=home_personalized&logCategory=event&page=SDP&logLabel=option_picker&isLoser=false&vendorItemID=3203639839&productID=27510570&request_time=1554548794065&tz=+0900&appVersion=5.6.0&appVerCode=150128&wl_mo=SM-N920S&wl_ma=samsung&wl_sn=Android&wl_v=7.0&wl_r=1080x1920&wl_l=ko&wl_c=KR|c=UUID=ffffffff-b5b3-9c43-0000-00003358f800;+PCID=15041577790050693923834; WL_SESSION=15545487212640787467832; userId=18710490; WL_VC=1034; WL_VI=0|a=Mozilla/5.0 (WiseLog; samsung; SM-N920S; Android 7.0; 1080x1920)
D***,201909**,F,5,,,      ,          ,,충북,충주시,연수동,,,,,,,,,,,,,패션잡화,패션잡화,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1601139737&seq=c9bd30d6f0de44cbb8bf50dd0d64b3b8&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***,201909**,F,3,,,      ,          ,,서울,마포구,창전동,,,,,,,,,,,,,패션잡화,패션잡화,http://m.gsshop.com/prd/prd.gs?prdid=33162476&rank=26&ab=a&gsid=cateshop-mresult&sectSeq=1378919-L-A
D***,201909**,M,5,,,      ,          ,,경기,시흥시,정왕2동,,,,,,,,,,,,,패션잡화,식품/건강,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2415553449&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***2,201909**,F,5,,,      ,          ,,서울,영등포구,신길1동,,,,,디지털/가전,,,,,,,,,디지털/가전,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1887336209&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***5,201909**,F,2,"학생 (초중고학생, 대학생, 대학원생)",100만원 미만,아니오,          ,오피스텔,전북,전주시 완산구,효자동3가,,LG,KT,,,,,,,,,패션의류,,식품/건강,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=607466490&seq=90514e323844479da1cf28c7a03ce5a9&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***1,201909**,M,3,,,      ,          ,,서울,구로구,신도림동,,,,,,,,생활/주방,,,,,,생활/주방,http://m.coupang.com/vm/products/204264776/items/600489400/offers/banner?vendorItemId=4572725846&sdpVisitKey=27fymtwbe3md8843dp
D***6,201909**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경남,김해시,삼방동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,,,,,생활/주방,,,,,,생활/주방,http://mitem.auction.co.kr/ItemDescription?ItemNo=B429856686
D***5,201909**,F,4,"판매직 (상점점원, 보험설계사, 노점상)",500~599만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,강남구,신사동,,애플,KT,,,,,,,,,패션의류,,패션의류,http://display.cjmall.com/m/item/54748027?channelCode=50001002
D***5,201909**,M,2,,,      ,          ,,서울,동대문구,전농2동,,애플,SKT,,,,,생활/주방,,,,,,패션잡화,http://m.coupang.com/vm/products/107159866/items/324191454/offers/banner?vendorItemId=3793568112&sdpVisitKey=ah3pmqzeao8v5syqr0
D***5,201909**,F,5,,,      ,          ,,경기,부천시 원미구,상2동,,,,,,,,,,,,패션의류,,패션의류,http://m.gsshop.com/section/broad/alarm/addPage?type=PRDID&prdId=50176264&prdName=아테스토니+19FW+슬림+세미배기+볼로냐+팬츠&returnUrl=/prd/prd.gs?prdid=50176264
D***1,201909**,M,4,,,      ,          ,,경남,밀양시,삼문동,,,,,,,,,,,,패션의류,,스포츠패션,http://display.cjmall.com/m/search/searchAllList?searchType=ALL&k=에이치커넥트
D***2,201909**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,화성시,봉담읍,"소형SUV/CUV (티볼리, QM3 등)",삼성,LG U+,,,,,,,,,패션의류,,패션의류,http://mapi.wemakeprice.com/app/deal/deal_info/4464872?os=android&app_version=4.41.1&intro=0&os_type=2&os_version=28&recommend_type=0&menu_loc_id=0&device_type=android&tablet1=560&tablet2=2&version=4.41.1
D***2,201909**,M,2,,,      ,          ,,부산,남구,대연3동,,,,,,,뷰티,,,,,,,뷰티,http://m.gsshop.com/deal/deal.gs?dealNo=29042782&mseq=A00451-L-5&fromApp=Y
D***5,201909**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,구리시,갈매동,"MPV (카니발, 올란도, 피카소급, 오딧세이 등)",삼성,KT,,,,,,,,,,패션잡화,패션잡화,"http://m.gsshop.com/deal/deal.gs?dealNo=50444635&svcid=pc&dseq=0&lseq=404758&bnclick=prd-tbuy_prdTbuyA_RelatedItemItemArViewComp&imp=17507733,28655366,33847553,18854211,34885403,50444635,34488491,38083771&rank=6"
D***5,201909**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,구리시,갈매동,"MPV (카니발, 올란도, 피카소급, 오딧세이 등)",삼성,KT,,,,,,,,,,패션잡화,패션잡화,http://m.gsshop.com/deal/deal.gs?dealNo=50489196&mseq=A00061-L-19&arm=2-U-U&expId=today_open&fromApp=Y
D***2,201909**,F,4,,,      ,          ,,대구,수성구,황금1동,,,,,,,,,,식품/건강,,,,생활/주방,"http://uts.auction.co.kr/ub/add/1/event/page/ma;SL1.0?url=app://com.ebay.kr.auction.7.3.00/vip&act=click&acode=1BCB&atype=cart&avalue={""categoryno"":""64011200"",""itemno"":""B582261224""}"
D***0,201909**,M,3,,,      ,          ,,광주,광산구,운남동,,,,,,,,,,,,,패션잡화,뷰티,"http://uts.auction.co.kr/ub/add/1/event/page/ma;SL1.0?url=app://com.ebay.kr.auction.7.3.00/vip&act=click&acode=1BCB&atype=cart&avalue={""categoryno"":""37520300"",""itemno"":""B711573882""}"
D***2,201909**,F,3,,,      ,          ,,서울,강남구,신사동,,,,,,,,,,,,,패션잡화,패션잡화,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1727587650&detailViewType=webviewReady
D***7,201909**,F,5,"관리직 (사장, 간부, 고위공무원)",500~599만원,아니오,          ,아파트/ 주상복합,경기,의왕시,내손동,,삼성,SKT,,,,뷰티,,,,,,,뷰티,http://m.gsshop.com/prd/prd.gs?prdid=50340053&bnclick=main-t02_ptiA_RelatedItemItemArViewTvVer2Refine640&rank=1&mseq=A00054-L_D-1&fromApp=Y
D***3,201909**,F,2,"학생 (초중고학생, 대학생, 대학원생)",500~599만원,아니오,          ,아파트/ 주상복합,서울,성북구,길음2동,,애플,SKT,,,,뷰티,,,,,,,뷰티,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1221769432&seq=5a271abceef844edb8e5669b4076e56a&IsSmartDelivery=False&CustNo=TM3MR38jMjgxMEx2Mjc3MDQyMTN/Rw==&IsShowCertInfo=True&IsOrg=false
D***6,201909**,M,5,,,      ,          ,,전북,고창군,상하면,,,,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2407217950&trTypeCd=MAS05&trCtgrNo=950075&appId=01&appType=appmw&appVCA=815&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***6,201909**,M,5,,,      ,          ,,전북,고창군,상하면,,,,,,,,,,,,패션의류,,패션의류,http://m.gsshop.com/deal/deal.gs?dealNo=50445147&prdCd=38151690&mseq=399160
D***3,201909**,F,5,,,      ,          ,,인천,연수구,송도동,,,,,,,,,,식품/건강,,,,생활/주방,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2296912031&detailViewType=webviewReady
D***3,201909**,F,4,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 없음 ,단독주택,경기,고양시 일산동구,장항동,"소형SUV/CUV (티볼리, QM3 등)",삼성,SKT,,,레저/자동차,,,,,,,,레저/자동차,http://mitem.auction.co.kr/ItemDescription?ItemNo=B523090162
D***7,201909**,F,2,,,      ,          ,,전북,전주시 완산구,중화산동2가,,,,,,,,,,,,,패션잡화,패션잡화,http://m.gsshop.com/prd/prd.gs?prdid=50624370&rank=105&ab=a&gsid=cateshop-mresult&sectSeq=1378919-L-A
D***7,201909**,M,4,,,      ,          ,,경기,광주시,오포읍,,,,가구/인테리어,,,,,,,,,,가구/인테리어,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1456068221&appId=01&appType=appmw&appVCA=811&deviceID=77062fc8-f53b-381a-a39f-78a67666dab9&tStoreYN=Y&deviceType=android&detailViewType=webviewReady
D***2,201909**,M,4,,,      ,          ,,서울,양천구,신정4동,,,,,,,뷰티,,,,,,,뷰티,"http://uts.gmarket.co.kr/ub/add/1/event/page/ma;SL1.0?url=app://com.ebay.kr.gmarket.8.4.1/item&act=click&acode=716610037&atype=cart&avalue={""goodscode"" : ""1278530832""}"
D***2,201909**,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경남,고성군,고성읍,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",기타,SKT,,,,,,,,,패션의류,,패션의류,http://mitem.auction.co.kr/ItemDescription?ItemNo=B399638580
D***3,201909**,M,4,,,      ,          ,,경기,부천시 소사구,소사본3동,,,,,,,,,,,,패션의류,,뷰티,http://m.11st.co.kr/MW/api/app/elevenst/product/saveConversionLog.tmall?prdNo=2288202265&eventDomainYN=N&actionType=basket&noCache=1560296558209
D***9,201909**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,예    ,자녀 없음 ,아파트/ 주상복합,경기,용인시 수지구,풍덕천2동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,SKT,,,,,,,식품/건강,,,,디지털/가전,"http://wcs.gslook.com/gsshop/gsshopMobile/btnevt?data={""eventCode"":""addcart"",""eventValue"":""23755881,1,8000,"",""pageInfo"":{""visitedTime"":1565083019295,""currentUrl"":""http://m.gsshop.com/prd/prd.gs?prdid=23755881&rank=6&ab=a&gsid=cateshop-mresult&sectSeq=1463108-L-A"",""charset"":""UTF-8"",""referrerUrl"":"""",""pageType"":""PRD""},""buttonEventInfo"":{""btnNameList"":[]},""pageViewId"":""pvid-57GZ6c4zG3xHC7QAg0nli-069155bf3c26-1565083019301"",""userInfo"":{""revisit"":true,""pcId"":""RsOS15MUrKEv9JNKotN5s"",""userId"":""38288503"",""visitorId"":""38288503"",""gender"":""2"",""age"":""50""},""environment"":{""mobile"":true,""mobileBrand"":"""",""mobileDevice"":"""",""browserGroup"":""chrome"",""browser"":""Chrome/76.0.3809.89"",""language"":""ko-KR"",""operatingSystemGroup"":""android"",""operatingSystem"":""Android 9"",""resolution"":""412x846"",""app"":false},""sessionId"":""1565081303587-RsOS15MUrKEv9JNKotN5s"",""appmediatype"":""BT"",""mediatype"":"""",""catvid"":""38288503""}"
D***2,201909**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,동대문구,답십리동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,SKT,,,,,,,식품/건강,,,,식품/건강,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1117404785&seq=b2d962273445479fb44347b329744ab5&IsSmartDelivery=True&CustNo=DE4OR38DMjUxNI22Mzc2OTE4ODd/Rw==&IsShowCertInfo=True&IsOrg=false
D***6,201909**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,아파트/ 주상복합,광주,북구,중흥3동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,,,,뷰티,,,,,,,뷰티,http://m.gsshop.com/prd/prd.gs?prdid=50232334&mseq=409318
D***8,201909**,F,3,,,      ,          ,,경기,고양시 일산동구,문봉동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",,,,,,,,,,,,패션잡화,디지털/가전,http://m.gsshop.com/deal/deal.gs?dealNo=50576384&mseq=A00061-L-10&arm=2-F-U&expId=today_open&fromApp=Y
D***7,201909**,F,4,,,      ,          ,,인천,남동구,구월2동,,,,,,,뷰티,,,,,,,레저/자동차,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1517721405&seq=0853fdd696394ef2aebbfb1badeb59e7&IsSmartDelivery=False&CustNo=TM4MR38TNjIxNE45NDIxNjAzNjF/Rw==&IsShowCertInfo=True&IsOrg=false
D***4,201909**,M,3,,,      ,          ,,경기,고양시 일산서구,대화동,,,,,,,,,,,,,패션잡화,뷰티,http://m.11st.co.kr/MW/api/app/elevenst/product/saveConversionLog.tmall?prdNo=2409870206&eventDomainYN=N&actionType=order&noCache=1560345566076
D***5,201909**,F,4,"관리직 (사장, 간부, 고위공무원)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,성북구,길음동,,삼성,KT,,,,,,,,여행,,,레저/자동차,http://capi.coupang.com/v3/search-filter?filter=KEYWORD:남해+케이블카|EXTRAS:channel/relate|GET_FILTER:NONE@SEARCH
D***0,201909**,M,5,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,전북,군산시,신풍동,"경차 (모닝, 스파크 등)",LG,알뜰폰(MVNO),,,레저/자동차,,,,,,,,패션잡화,http://mitem.auction.co.kr/ItemDescription?ItemNo=B624817709
D***3,201909**,F,3,,,      ,          ,,서울,노원구,월계2동,,,,,,,뷰티,,,,,,,뷰티,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1513590855&seq=84b1a0d0b7db4db98f4b2857e4abc68f&IsSmartDelivery=False&CustNo=TQ2MR38jODgxMEwzNTA5NTM0MDZ/Rw==&IsShowCertInfo=True&IsOrg=false
D***4,201909**,M,3,,,      ,          ,,서울,서초구,우면동,,,,,,,,,,식품/건강,,,,식품/건강,http://m.coupang.com/vm/products/154802601/items/446287858/offers/banner?vendorItemId=4105186347&sdpVisitKey=20c8a8r16wnxhztf5p
D***7,201909**,M,4,,,      ,          ,,부산,영도구,동삼3동,,,,,,,,,,,,패션의류,,패션의류,http://display.cjmall.com/m/mocode/M1089338?shop_id=2002112507
D***3,201909**,F,5,"자영업 (도소매업, 숙박업, 미용업)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,해운대구,중1동,"경차 (모닝, 스파크 등)",삼성,SKT,,디지털/가전,,,,,,,,,패션의류,http://mitem.auction.co.kr/ItemDescription?ItemNo=A512614588
D***2,201909**,F,3,,,      ,          ,,서울,강서구,마곡동,,,,,,,,,,,,,패션잡화,패션의류,http://m.gsshop.com/prd/prd.gs?prdid=10703621&mseq=409318
D***2,201909**,F,3,,,      ,          ,,경기,성남시 수정구,신흥2동,,,,,,,,,,,,,패션잡화,여행,http://m.gsshop.com/prd/prd.gs?prdid=36721600&bnclick=main-t02_ptiA_RelatedItemItemArViewTvVer2Refine640&rank=9&mseq=A00054-L_D-9&fromApp=Y
D***9,201909**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,전남,영암군,삼호읍,,애플,SKT,,,,뷰티,,,,,,,뷰티,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1278530832&seq=6dc80bf3018b4df68e6b919f0200cdda&IsSmartDelivery=False&CustNo=DM2MR38TODYxNU04MDAxNDcwNDJ/Rw==&IsShowCertInfo=True&IsOrg=false
D***5,201909**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 없음 ,아파트/ 주상복합,경남,창원시 성산구,남양동,"경차 (모닝, 스파크 등)",삼성,SKT,,,,,,,,,패션의류,,생활/주방,http://m.gsshop.com/deal/deal.gs?dealNo=50545112&mseq=A00061-L-55&arm=2-F-U&expId=today_open&fromApp=Y
D***0,201909**,F,5,,,      ,          ,,경기,남양주시,평내동,,,,,,,,,,,,패션의류,,식품/건강,http://mitem.auction.co.kr/ItemDescription?ItemNo=B567305064
D***4,201909**,F,2,"학생 (초중고학생, 대학생, 대학원생)",100~199만원,아니오,          ,단독주택,부산,사하구,신평1동,,삼성,LG U+,,,,,,,식품/건강,,,,뷰티,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=752800241&seq=0f5531f58c814cea9ae06e80089ee15d&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***8,201909**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,아파트/ 주상복합,인천,남구,주안7동,,삼성,SKT,,,,,,,,,,패션잡화,뷰티,"http://m.gsshop.com/deal/deal.gs?dealNo=50310522&svcid=pc&dseq=0&lseq=404761&bnclick=prd-ttab_prdTtab4thA_RelatedItemItemArViewSubs&imp=37566780,19620961,50310522,50421300,37036758,26117086,36721600,37561367,50415474,37082270,38132514,31393917,50199638,35669036,50339114,50311590&rank=3"
D***9,201909**,M,2,,,      ,          ,,충북,충주시,봉방동,,,,,,,,,,,,패션의류,,뷰티,http://display.cjmall.com/m/item/45779308?channelCode=50001002
D***4,201909**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,부천시 원미구,중1동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,KT,,,,,,,식품/건강,,,,뷰티,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1699409706&seq=b417d44b41ce4cf989db8b00fd7e25bd&IsSmartDelivery=True&CustNo=&IsShowCertInfo=False&IsOrg=false
D***3,201909**,M,2,,,      ,          ,,대구,달서구,용산2동,,,,,디지털/가전,,,,,,,,,디지털/가전,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1704374634&seq=7f61969ec673429c983b612372c382ea&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***0,201909**,M,2,,,      ,          ,,서울,도봉구,창5동,,,,,,,,,,,,패션의류,,레저/자동차,http://capi.coupang.com/v3/search-filter?filter=KEYWORD:펀칭블라우스|USER_SELECTED_CATEGORY:208741|EXTRAS:channel/home_C1|GET_FILTER:NONE@SEARCH
D***2,201909**,M,2,,,      ,          ,,서울,중랑구,묵2동,,,,,,,,생활/주방,,,,,,뷰티,http://capi.coupang.com/v3/search-filter?filter=KEYWORD:스타벅스+텀블러|EXTRAS:channel/relate|GET_FILTER:NONE@SEARCH
D***8,201909**,M,5,,,      ,          ,,인천,중구,중산동,,,,,,,,,,,,,패션잡화,패션의류,http://m.gsshop.com/deal/deal.gs?dealNo=50474816&rank=1&ab=a&gsid=cateshop-mresult&sectSeq=1378919-D-A
D***8,201909**,M,4,,,      ,          ,,인천,연수구,연수1동,,,,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2010115325&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***9,201909**,F,3,,,      ,          ,,대구,수성구,만촌2동,,,,,,,뷰티,,,,,,,패션잡화,http://private.coupang.com/wlo/Logging?ver=9|sid=app_Android|r=/click_add_cart?itemProductID=4&invalid=false&memberID=1774076&rank=28&vendorItemID=3669601863&src=1013037&logType=click&type=/brandSDP&productID=88141030&eventReferrer=/sdp&ctag=&itemID=276063878&coupangSrl=88141030&currentView=/show_product_review&trAid=cmp_list_85_85&sourceType=CATEGORY&logCategory=event&isLoser=false&CATEGORY=/detail&addtag=400&campaignId=85&sdp_visit_key=udy15k3x5ihzkux1l7&logLabel=option_picker&quantity=1&searchId=0354ea6b85d349ffb70c59f1923b6ff6&categoryID=174908&itime=20190601170350&spec=10606221&page=SDP&price=6470&lptag=FB_EG_Top10GMVLAL_0527&request_time=1559397839828&tz=+0900&appVersion=5.6.8&appVerCode=150139&wl_mo=SM-N960N&wl_ma=samsung&wl_sn=Android&wl_v=9&wl_r=1080x2094&wl_l=ko&wl_c=KR|c=UUID=ffffffff-c4ee-108f-0000-00007ee84c7d;+PCID=15349061827770598099170; WL_SESSION=15593970258270898894534; userId=1774076; WL_VC=875; WL_VI=0|a=Mozilla/5.0 (WiseLog; samsung; SM-N960N; Android 9; 1080x2094)
D***1,201909**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",900~999만원,아니오,          ,오피스텔,서울,강남구,대치동,,,KT,,,,,,,식품/건강,,,,식품/건강,http://m.coupang.com/vm/products/205949053/items/606946745/offers/banner?vendorItemId=4591966215&sdpVisitKey=hijp80zhwj22fn3126
D***6,201909**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,아파트/ 주상복합,서울,동작구,노량진1동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,LG U+,,디지털/가전,,,,,,,,,디지털/가전,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1188360996&seq=1089180ae6fb4ee195ef05792a953cd3&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
